result
Id,Term,Crn,Subj,Number,Section,Footnote,Title,Credit,CreditMax,Res,Fy,HasPerm,HasGuide,Meetings/0/Location,Meetings/0/U,Meetings/0/M,Meetings/0/T,Meetings/0/W,Meetings/0/R,Meetings/0/F,Meetings/0/S,Meetings/0/Start,Meetings/0/End,Meetings/0/Credit,Meetings/1/Location,Meetings/1/U,Meetings/1/M,Meetings/1/T,Meetings/1/W,Meetings/1/R,Meetings/1/F,Meetings/1/S,Meetings/1/Start,Meetings/1/End,Meetings/1/Credit,Instructors/0/Display,Reqs/0/Code,Reqs/0/Desc,Reqs/0/Fy,Reqs/0/Uc,DeptCodes/0,Reqs/1/Code,Reqs/1/Desc,Reqs/1/Fy,Reqs/1/Uc,Reqs/2/Code,Reqs/2/Desc,Reqs/2/Fy,Reqs/2/Uc,Reqs/3/Code,Reqs/3/Desc,Reqs/3/Fy,Reqs/3/Uc,Instructors/1/Display,DeptCodes/1,Reqs/4/Code,Reqs/4/Desc,Reqs/4/Fy,Reqs/4/Uc,Instructors/2/Display,Instructors/3/Display,Instructors/4/Display,Reqs/5/Code,Reqs/5/Desc,Reqs/5/Fy,Reqs/5/Uc,DeptCodes/2,DeptCodes/3,Instructors/5/Display,Instructors/6/Display
202505-56996,202505,56996,ENCW,379,3,,Senior Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Rosenberg, Robert A.",ARHC,Arts and Humanities,Y,Y,ENCW,,,,,,,,,,,,,,ENGL,,,,,,,,,,,,,,,
202505-56997,202505,56997,ACFM,311,1,,Teaching Assistant in ACFM,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Mastrolia, Stacy A.",SLSC,Social Science,Y,Y,ACFM,,,,,,,,,,,,,,MGMT,,,,,,,,,,,,,,,
202505-56998,202505,56998,MUSC,362,1,,Music Projects:Selected Topics,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Jiang, Qing",ARHC,Arts and Humanities,Y,Y,MUSC,W2,Writing Level 2,Y,Y,,,,,,,,,"Temkin, Daniel E.",,,,,,,,,,,,,,,,
202505-56999,202505,56999,ACFM,311,2,,Teaching Assistant in ACFM,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Lawson, Amber L.",SLSC,Social Science,Y,Y,ACFM,,,,,,,,,,,,,,MGMT,,,,,,,,,,,,,,,
202505-57001,202505,57001,ECON,222,LS,This course is open only to students participating in the Bucknell in London program.,Understanding Capitalism,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Azhar, Shahram",SLSC,Social Science,Y,Y,OFFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57002,202505,57002,POLS,290,2,,"Pirates, Militias and Politics",1,,,N,N,N,BRKI 165,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Stedem, Kelly A.",SLSC,Social Science,Y,Y,POLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57003,202505,57003,MATH,291,1,,Undergraduate Readings,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Waddell, Lucas A.",NSMC,Natural Science and Mathematics,Y,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57004,202505,57004,CSCI,378,2,,Individual Study in Comp Sci,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Perrone, Luiz Felipe F.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57005,202505,57005,ACFM,201,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Business Law,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57006,202505,57006,ACFM,367,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,The Global Flow of Capital,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",GBCC,Global Connections,Y,Y,MGMT,SLSC,Social Science,Y,Y,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57007,202505,57007,MIDE,315,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Advanced Topics in MIDE,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57008,202505,57008,MORS,202,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,People in Organizations,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57009,202505,57009,MORS,230,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Global MGMT & Grand Challenges,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",GBCC,Global Connections,Y,Y,MGMT,SLSC,Social Science,Y,Y,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57010,202505,57010,ANOP,202,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Operations Management,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57011,202505,57011,ANOP,302,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Financial Decision Modeling,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,OFFAP,,,,,,,,,,,,,,,
202505-57012,202505,57012,MGMT,290,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,MGMT: Global/Society/Culture,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",GBCC,Global Connections,Y,Y,OFFAP,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57013,202505,57013,UNIV,301,AP,This course is only open to students participating in the Bucknell in Asia-Pacific prorgam.,Colonisation to Climate Crisis,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",EVCN,Environmental Connections,Y,Y,OFFAP,RPI,"Race, Power and Inequality",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57014,202505,57014,CSCI,378,3,,Individual Study in Comp Sci,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"King, Brian R.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57015,202505,57015,MATH,491,3,,Reading and Research,1,2,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Brooksbank, Peter A.",NSMC,Natural Science and Mathematics,Y,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57016,202505,57016,BIOL,302L,62,,Lab for Microbiology,0,,,N,N,N,BIOL 219,N,N,Y,N,N,N,N,900,1150,0,,,,,,,,,,,,"Stowe, Emily L.",NSMC,Natural Science and Mathematics,Y,Y,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57017,202505,57017,ANTH,320,1,,Honors Course in Anthropology,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Tran, Allen L.",SLSC,Social Science,Y,Y,ANTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57018,202505,57018,THEA,365,1,,Independent Studies in Theatre,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Holzwarth, Carly N.",ARHC,Arts and Humanities,Y,Y,THEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57019,202505,57019,ECEG,401L,60,,ECE Capstone Design II Lab,0,,,N,N,N,DANA 303,N,N,N,N,Y,N,N,1000,1150,0,,,,,,,,,,,,"Kabalan, Amal A.",,,,,ECEG,,,,,,,,,,,,,"Cheville, Alan",,,,,,,,,,,,,,,,
202505-57020,202505,57020,MATH,391,3,,Reading and Research,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Ryan, Nathan C.",NSMC,Natural Science and Mathematics,Y,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57021,202505,57021,CEEG,450L,60,,Lab - Geotechnical Engr II,0,,,N,N,N,ACET 120,N,N,N,Y,N,N,N,1500,1650,0,,,,,,,,,,,,"Favero, Alomir H.",,,,,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57022,202505,57022,PHYS,350,1,,Undergraduate Research,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Solomon, Tom H.",NSMC,Natural Science and Mathematics,Y,Y,PHYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57024,202505,57024,POLS,397,1,,Honor Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Doces, John A.",SLSC,Social Science,Y,Y,POLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57025,202505,57025,ENCW,379,4,,Senior Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Gabriel, Bix",ARHC,Arts and Humanities,Y,Y,ENCW,,,,,,,,,,,,,,ENGL,,,,,,,,,,,,,,,
202505-57026,202505,57026,ACFM,311,3,,Teaching Assistant in ACFM,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Mercado, Julie",SLSC,Social Science,Y,Y,ACFM,,,,,,,,,,,,,,MGMT,,,,,,,,,,,,,,,
202505-57027,202505,57027,ACFM,311,4,,Teaching Assistant in ACFM,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Rivera, Vernan O.",SLSC,Social Science,Y,Y,ACFM,,,,,,,,,,,,,,MGMT,,,,,,,,,,,,,,,
202505-57028,202505,57028,ANTH,325,1,,Advanced Reading-Anthropology,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Sammells, Clare A.",,,,,ANTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57029,202505,57029,ENLS,680,1,,Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Hamilton, Ted E.",,,,,ENGL,,,,,,,,,,,,,,ENLS,,,,,,,,,,,,,,,
202505-57030,202505,57030,ENLS,680,2,,Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Gregory, Chase P.",,,,,ENGL,,,,,,,,,,,,,,ENLS,,,,,,,,,,,,,,,
202505-57031,202505,57031,CEEG,481,2,,Undergraduate Research,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Ziemian, Ronald D.",,,,,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57032,202505,57032,POLS,397,2,,Honor Thesis,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Bermingham, Kate C.",SLSC,Social Science,Y,Y,POLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57033,202505,57033,ARTH,202,1,Crosslisted with UNIV 201,Arts Leadership: Museums,1,,,N,N,N,LANG 301,N,N,N,N,N,Y,N,1300,1550,1,,,,,,,,,,,,"Rinehart, Rick J.",ARHC,Arts and Humanities,Y,Y,ARTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57034,202505,57034,ARBC,380,1,,Independent Study in Arabic,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Isleem, Martin",ARHC,Arts and Humanities,Y,Y,ARBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57035,202505,57035,ECON,299,3,,Teaching Assistants in ECON,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Powell, Jacob",SLSC,Social Science,Y,Y,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57036,202505,57036,HIST,316,1,,Independent Study,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Enyeart, John P.",ARHC,Arts and Humanities,Y,Y,HIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57037,202505,57037,CEEG,481,3,,Undergraduate Research,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Sills, Deborah L.",,,,,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57038,202505,57038,ECON,398,1,,Independent Study,0.25,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.25,,,,,,,,,,,,"Vernengo, Matias",SLSC,Social Science,Y,Y,ECON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57039,202505,57039,MATH,291,2,,Undergraduate Readings,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Dharmavaram, Sanjay",NSMC,Natural Science and Mathematics,Y,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57040,202505,57040,BIOL,328P,40,Crosslisted with ANBE 328P-40,Problem Session-Endocrinology,0,,,N,N,N,BIOL 102,N,N,N,N,N,Y,N,1300,1450,0,,,,,,,,,,,,"Benowitz-Fredericks, Morgan",,,,,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57041,202505,57041,ANBE,328P,40,Cross-listed with BIOL 328P-40,Problem Session-Endocrinology,0,,,N,N,N,BIOL 102,N,N,N,N,N,Y,N,1300,1450,0,,,,,,,,,,,,"Benowitz-Fredericks, Morgan",NSMC,Natural Science and Mathematics,Y,Y,ANBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57042,202505,57042,BIOL,628P,40,,Problem Session-Endocrinology,0,,,N,N,N,BIOL 102,N,N,N,N,N,Y,N,1300,1450,0,,,,,,,,,,,,"Benowitz-Fredericks, Morgan",,,,,BIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57043,202505,57043,ANBE,628P,40,,Problem Session-Endocrinology,0,,,N,N,N,BIOL 102,N,N,N,N,N,Y,N,1300,1450,0,,,,,,,,,,,,"Benowitz-Fredericks, Morgan",NSMC,Natural Science and Mathematics,Y,Y,ANBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57044,202505,57044,MECH,678,1,,Biomimetic Materials,1,,,N,Y,N,ACET 120,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Ebenstein, Donna M.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57045,202505,57045,MECH,678R,40,,Recitation-Biomimetic Material,0,,,N,Y,N,,N,N,N,N,N,N,N,,,0,,,,,,,,,,,,"Ebenstein, Donna M.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57046,202505,57046,PSYC,331,1,"Advanced seminar exploring biological, psychological, and social changes in older adulthood, with an emphasis on the cultural contexts of aging. This course will also discuss presentations of mental health and psychopathology across the lifespan. Prerequisites: PSYC 210 or PSYC 213 or permission of the instructor. Course fulfills the Psychology CE requirement.",Geropsychology,1,,,N,N,N,OLRY 309,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Stone-Bury, Lisa E.",SLSC,Social Science,Y,Y,PSYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57047,202505,57047,PSYC,631,1,,Geropsychology,1,,,N,Y,N,OLRY 309,N,N,Y,N,Y,N,N,1300,1420,1,,,,,,,,,,,,"Stone-Bury, Lisa E.",SLSC,Social Science,Y,Y,PSYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57048,202505,57048,ASTR,350,1,,Undergraduate Research,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Villadsen, Jackie R.",NSMC,Natural Science and Mathematics,Y,Y,ASTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57049,202505,57049,CSCI,308L,61,Students must also be enrolled in a CSCI 308 lecture,Lab-Programming Language Desgn,0,,,N,N,N,ACET 225,N,N,N,N,Y,N,N,1300,1450,0,,,,,,,,,,,,"Lee, SingChun",,,,,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57050,202505,57050,GREK,311,1,,Independent Study in Greek,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Larson, Stephanie L.",ARHC,Arts and Humanities,Y,Y,GREK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57051,202505,57051,MATH,391,1,,Reading and Research,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Bickel, Kelly A.",NSMC,Natural Science and Mathematics,Y,Y,MATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57052,202505,57052,IDPT,320,2,,Interdepartmental Independ St,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Altendorf, Karen A.",,,,,IDPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57053,202505,57053,ENLS,319,1,,Individual Projects Lit Study,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Siewers, Paul K.",ARHC,Arts and Humanities,Y,Y,ENGL,,,,,,,,,,,,,,ENLS,,,,,,,,,,,,,,,
202505-57054,202505,57054,SIGN,102,2,,Elementary Amer Sign Lang II,0.5,,,N,N,N,COLE 020,N,Y,N,Y,N,N,N,1100,1150,0.5,,,,,,,,,,,,"Warnock, Nicole L.",ARHC,Arts and Humanities,Y,Y,SIGN,CCFL,Foreign Language,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57055,202505,57055,SIGN,102R,41,,Recitation for SIGN 102,0,,,N,N,N,COLE 020,N,N,N,N,N,Y,N,1100,1150,0,,,,,,,,,,,,,ARHC,Arts and Humanities,Y,Y,SIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57056,202505,57056,CLAS,311,2,,Independent Study in Classics,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Larson, Stephanie L.",ARHC,Arts and Humanities,Y,Y,CLAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57057,202505,57057,MORS,299,2,,Management Internship,0.25,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.25,,,,,,,,,,,,"Bonfim, Leandro R.",SLSC,Social Science,Y,Y,MGMT,,,,,,,,,,,,,,MORS,,,,,,,,,,,,,,,
202505-57058,202505,57058,CSCI,378,4,,Individual Study in Comp Sci,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Talmage, Edward L.",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57059,202505,57059,CHEG,455,1,Crosslisted with CHEM 365,Atmospheric Chemistry&Physics,1,,,N,N,N,BRKI 166,N,Y,N,Y,N,Y,N,1000,1050,1,,,,,,,,,,,,"Dutcher, Dabrina D.",,,,,CHEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57060,202505,57060,CHEG,655,1,,Atmospheric Chemistry& Physics,1,,,N,Y,N,BRKI 166,N,Y,N,Y,N,Y,N,1000,1050,1,,,,,,,,,,,,"Dutcher, Dabrina D.",,,,,CHEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57061,202505,57061,CHEM,365,1,Crosslisted with CHEG 455,Atmospheric Chemistry&Physics,1,,,N,N,N,BRKI 166,N,Y,N,Y,N,Y,N,1000,1050,1,,,,,,,,,,,,"Dutcher, Dabrina D.",NSMC,Natural Science and Mathematics,Y,Y,CHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57063,202505,57063,MECH,285,1,,Rocket Propulsion,1,1,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"O'Neill, Greg G.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57064,202505,57064,FREN,101,3,Students must select FREN 101-01 recitation 44 or 45.,Discovering French,1,,,Y,N,N,COLE 020,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Arici, Esra",ARHC,Arts and Humanities,Y,Y,FREN,CCFL,Foreign Language,Y,Y,FRST,First year course,N,Y,,,,,,,,,,,,,,,,,,,,,
202505-57065,202505,57065,FREN,101R,44,,Recitation for FREN 101-03,0,,,N,N,N,VAUG 101,N,N,Y,N,N,N,N,900,950,0,,,,,,,,,,,,,,,,,FREN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57066,202505,57066,FREN,101R,45,,Recitation for FREN 101-03,0,,,N,N,N,OLIN 254,N,N,Y,N,N,N,N,1500,1550,0,,,,,,,,,,,,,,,,,FREN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57067,202505,57067,CBST,399,1,,Independent Study,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Saucier, P. Khalil",ARHC,Arts and Humanities,Y,Y,CBST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57068,202505,57068,MATH,245,3,,Linear Algebra,1,,,N,N,N,OLIN 371,N,Y,N,Y,N,Y,N,1100,1150,1,,,,,,,,,,,,"Wu, Angela J.",NMLG,Natural Science and Mathematics Learning Goals,Y,Y,MATH,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57069,202505,57069,ECON,202,6,,Intermediate Microeconomics,1,,,N,N,N,ACWS 108,N,N,Y,N,Y,N,N,1500,1620,1,,,,,,,,,,,,"Sharma Paudel, Nawaraj",CCQR,Quantitative Reasoning,Y,Y,ECON,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57070,202505,57070,MATH,192,6,The evening time is for exams and will not be used every week.,Topics in Calculus,1,,,Y,N,N,OLIN 451,N,Y,N,Y,N,Y,N,800,850,1,RCHM 116,N,N,N,N,Y,N,N,1900,2020,0,"Hamlet, Christina",CCQR,Quantitative Reasoning,Y,Y,MATH,FRST,First year course,N,Y,NMLG,Natural Science and Mathematics Learning Goals,Y,Y,NSMC,Natural Science and Mathematics,Y,Y,,,,,,,,,,,,,,,,,
202505-57071,202505,57071,ANOP,102,6,Lab will meet weekly on Thursday from 9:00 -9:50 am.,Spreadsheet Modeling,1,,,N,N,N,ACWS 204,N,Y,N,Y,N,Y,N,900,950,1,ACWS 204,N,N,N,N,Y,N,N,900,950,0,"Chen, Yao",CCQR,Quantitative Reasoning,Y,Y,ANOP,SLSC,Social Science,Y,Y,,,,,,,,,,MGMT,,,,,,,,,,,,,,,
202505-57072,202505,57072,ECEG,661,1,,Electrical Energy Conversion,1,,,N,Y,N,DANA 303,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Jansson, Peter M.",,,,,ECEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57073,202505,57073,ECEG,661L,60,,Lab for Electrical Energy Conv,0,,,N,Y,N,DANA 303,N,N,Y,N,N,N,N,1500,1650,0,,,,,,,,,,,,"Jansson, Peter M.",,,,,ECEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57074,202505,57074,ECEG,678,1,,Machine Learning,1,,,N,Y,N,ACET 225,N,Y,N,Y,N,Y,N,1600,1650,1,,,,,,,,,,,,"Nickel, Robert M.",,,,,ECEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57075,202505,57075,MGMT,303,AP,This course is only open to students participating in the Bucknell in the Asia-Pacific program.,Technological Dystopia,1,,,N,N,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Alexander, Raquel M.",DUSC,Diversity in the U.S.,Y,Y,OFFAP,SLSC,Social Science,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57076,202505,57076,CSCI,378,5,,Individual Study in Comp Sci,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Wittie, Lea",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57077,202505,57077,EDUC,617,1,,Problems in Education,0.5,2,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"VanLone, Janet R.",,,,,EDUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57078,202505,57078,ENST,221L,60,,Lab-Hazardous Waste & Society,0,,,N,N,N,BRKI 364,N,Y,N,N,N,N,N,1300,1450,0,,,,,,,,,,,,"Gwin, Carley A.",NSMC,Natural Science and Mathematics,Y,Y,ENST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57079,202505,57079,PHIL,320,2,,Individual Studies-Philosophy,0.25,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.25,,,,,,,,,,,,"Turner, Jeffrey S.",ARHC,Arts and Humanities,Y,Y,PHIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57081,202505,57081,CEEG,650,1,,Geotechnical  Engineering II,1,,,N,Y,N,DANA 117,N,Y,N,Y,N,Y,N,900,950,1,,,,,,,,,,,,"Favero, Alomir H.",,,,,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57082,202505,57082,CEEG,650L,60,,Geotechnical Engineering II,0,,,N,Y,N,ACET 120,N,N,N,Y,N,N,N,1500,1650,0,,,,,,,,,,,,"Favero, Alomir H.",,,,,CEEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57083,202505,57083,CHIN,102R,41,,Recitation for Chinese I,0,,,N,N,N,BIOL 324,N,N,Y,N,Y,N,N,1300,1350,0,,,,,,,,,,,,"Xu, Yunjing",,,,,CHIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57084,202505,57084,MECH,697,2,,Graduate Thesis Research,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Beninati, M. Laura L.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57085,202505,57085,MECH,697,3,,Graduate Thesis Research,1,,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Arthur, James K.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57086,202505,57086,MECH,699,2,,Graduate Thesis,1,1.5,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Beninati, M. Laura L.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57087,202505,57087,MECH,699,3,,Graduate Thesis,1,1.5,,N,Y,N,,N,N,N,N,N,N,N,,,1,,,,,,,,,,,,"Arthur, James K.",,,,,MECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202505-57088,202505,57088,CSCI,378,6,,Gaming the System: CS Edu,0.5,1,,N,Y,N,,N,N,N,N,N,N,N,,,0.5,,,,,,,,,,,,"Lee, SingChun",NSMC,Natural Science and Mathematics,Y,Y,CSCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
